encoder,seconds,current (A),charge (C)
2062.0,0.25900000000000001,2.0870000000000002,0.54053300000000004
2250.0,0.27400000000000002,0.63149999999999995,0.17303099999999999
2344.0,0.28100000000000003,2.3738999999999999,0.66706589999999999
2439.0,0.28899999999999998,0.3911,0.11302789999999999
2630.0,0.30399999999999999,0.19159999999999999,0.058246399999999997
2825.0,0.318,2.0365000000000002,0.64760700000000004
2927.0,0.32500000000000001,0.0218,0.0070850000000000002
3033.0,0.33200000000000002,1.8102,0.60098640000000003
3254.0,0.34799999999999998,0.032500000000000001,0.011309999999999999
3369.0,0.35499999999999998,1.5879000000000001,0.56370450000000005
3487.0,0.36199999999999999,0.073099999999999998,0.026462199999999998
3607.0,0.36899999999999999,1.3400999999999998,0.49449689999999996
3854.0,0.38300000000000001,0.47720000000000001,0.1827676
4106.0,0.39800000000000002,0.82550000000000001,0.32854900000000004
4232.0,0.40600000000000003,0.93989999999999996,0.38159940000000003
4359.0,0.41299999999999998,1.1688000000000001,0.48271439999999999
4609.0,0.42699999999999999,0.68770000000000009,0.29364790000000002
4732.0,0.435,1.665,0.724275
4854.0,0.442,0.50649999999999995,0.22387299999999999
5098.0,0.45600000000000002,0.3241,0.14778959999999999
5221.0,0.46300000000000002,0.25469999999999998,0.11792609999999999
5344.0,0.47099999999999997,1.9702,0.92796419999999991
5468.0,0.47899999999999998,0.12640000000000001,0.060545600000000005
5717.0,0.49299999999999999,0.040299999999999996,0.019867899999999997
5844.0,0.5,0.021499999999999998,0.010749999999999999
5971.0,0.50700000000000001,1.5564,0.78909479999999999
6229.0,0.52200000000000002,1.5175999999999998,0.79218719999999998
6356.0,0.52900000000000003,0.042000000000000003,0.022218000000000002
6484.0,0.53700000000000003,1.4379000000000002,0.77215230000000012
6609.0,0.54400000000000004,1.4464000000000001,0.78684160000000014
6731.0,0.55100000000000005,0.24330000000000002,0.13405830000000002
6853.0,0.55800000000000005,1.1404000000000001,0.63634320000000011
6973.0,0.56599999999999995,0.59260000000000002,0.33541159999999998
7092.0,0.57299999999999995,1.0622,0.60864059999999998
7335.0,0.58699999999999997,1.0497999999999998,0.61623259999999991
7457.0,0.59399999999999997,0.68670000000000009,0.40789980000000003
7579.0,0.60099999999999998,1.4702999999999999,0.88365029999999989
7823.0,0.61699999999999999,1.6334000000000002,1.0078078000000001
8064.0,0.63100000000000001,0.26130000000000003,0.16488030000000004
8183.0,0.63800000000000001,2.1625999999999999,1.3797387999999999
8302.0,0.64600000000000002,0.17460000000000001,0.11279160000000001
8420.0,0.65300000000000002,1.7589999999999999,1.1486270000000001
8658.0,0.66700000000000004,0.033000000000000002,0.022011000000000003
8780.0,0.67500000000000004,1.5887,1.0723725000000002
8905.0,0.68200000000000005,0.0207,0.0141174
9161.0,0.69699999999999995,0.027600000000000003,0.019237199999999999
9415.0,0.71099999999999997,1.3535999999999999,0.96240959999999987
9540.0,0.71799999999999997,0.0998,0.071656399999999995
9667.0,0.72499999999999998,1.1348,0.82272999999999996
9926.0,0.74099999999999999,0.55320000000000003,0.40992120000000004
10055.0,0.748,0.87579999999999991,0.65509839999999997
10181.0,0.755,1.0039,0.75794450000000002

