encoder,seconds,current (A),charge (C)
2116.0,0.14599999999999999,0.029999999999999999,0.0043799999999999993
2291.0,0.154,0.80449999999999999,0.123893
2468.0,0.161,0.74370000000000003,0.11973570000000001
2651.0,0.16900000000000001,0.62420000000000009,0.10548980000000002
2840.0,0.17699999999999999,0.42110000000000003,0.074534699999999995
3033.0,0.184,0.57910000000000006,0.10655440000000001
3233.0,0.193,0.72170000000000001,0.1392881
3440.0,0.20100000000000001,0.81720000000000004,0.16425720000000002
3651.0,0.20899999999999999,0.96279999999999999,0.20122519999999999
3868.0,0.217,0.129,0.027993000000000001
4091.0,0.22600000000000001,0.086199999999999999,0.019481200000000001
4326.0,0.23499999999999999,0.96140000000000003,0.22592899999999999
4561.0,0.24399999999999999,0.022699999999999998,0.0055387999999999991
4808.0,0.253,0.014,0.003542
5057.0,0.26200000000000001,0.74890000000000001,0.19621180000000002
5310.0,0.27100000000000002,0.0189,0.0051219000000000004
5573.0,0.28000000000000003,0.034299999999999997,0.0096039999999999997
5842.0,0.28999999999999998,0.52439999999999998,0.15207599999999999
6112.0,0.29899999999999999,0.2089,0.062461099999999999
6387.0,0.308,0.37680000000000002,0.1160544
6667.0,0.318,0.32539999999999997,0.10347719999999999
6950.0,0.32800000000000001,0.24399999999999999,0.080032000000000006
7239.0,0.33700000000000002,0.71829999999999994,0.24206710000000001
7533.0,0.34699999999999998,0.77789999999999992,0.26993129999999993
7830.0,0.35699999999999998,0.8095,0.28899150000000001
8135.0,0.36699999999999999,0.76079999999999992,0.27921359999999995
8442.0,0.377,0.63700000000000001,0.240149
8754.0,0.38700000000000001,0.60570000000000002,0.2344059
9071.0,0.39700000000000002,0.55549999999999999,0.22053350000000002
9390.0,0.40799999999999997,0.50719999999999998,0.20693759999999997
9716.0,0.41799999999999998,0.45929999999999999,0.19198739999999997
10045.0,0.42799999999999999,0.1913,0.081876400000000002
10374.0,0.439,0.3029,0.13297310000000001
10707.0,0.45000000000000001,0.42460000000000003,0.19107000000000002
11043.0,0.46000000000000002,0.1736,0.07985600000000001
11383.0,0.46999999999999997,0.1163,0.054660999999999994
11729.0,0.48099999999999998,0.6421,0.30885010000000002
12080.0,0.49199999999999999,0.62179999999999991,0.30592559999999996
12435.0,0.503,0.015599999999999999,0.0078467999999999993
12803.0,0.51400000000000001,0.52479999999999993,0.26974719999999996
13164.0,0.52500000000000002,0.014,0.0073500000000000006
13534.0,0.53700000000000003,0.43339999999999995,0.23273579999999999
13899.0,0.54800000000000004,0.0562,0.030797600000000001
14279.0,0.55900000000000005,0.31989999999999996,0.17882409999999999
14650.0,0.57099999999999995,0.25119999999999998,0.14343519999999998
15028.0,0.58199999999999996,0.43889999999999996,0.25543979999999994
15410.0,0.59299999999999997,0.14230000000000001,0.084383899999999998
15795.0,0.60399999999999998,0.52279999999999993,0.31577119999999997
16184.0,0.61599999999999999,0.56610000000000005,0.34871760000000002
16575.0,0.628,0.023899999999999998,0.015009199999999999
16980.0,0.63900000000000001,0.0144,0.0092016000000000008
17388.0,0.65100000000000002,0.012699999999999999,0.0082676999999999994
17801.0,0.66400000000000003,0.018600000000000002,0.012350400000000003
18213.0,0.67600000000000005,0.047899999999999998,0.032380400000000004
18628.0,0.68799999999999994,0.16519999999999999,0.11365759999999998
19032.0,0.69999999999999996,0.27960000000000002,0.19572000000000001
19439.0,0.71199999999999997,0.39339999999999997,0.28010079999999998
19848.0,0.72399999999999998,0.1429,0.1034596
20256.0,0.73499999999999999,0.066200000000000009,0.048657000000000006
20674.0,0.748,0.040500000000000001,0.030294000000000001
21097.0,0.76000000000000001,0.46960000000000002,0.35689599999999999
21515.0,0.77200000000000002,0.48080000000000001,0.3711776
21930.0,0.78500000000000003,0.4214,0.33079900000000001
22350.0,0.79700000000000004,0.36030000000000001,0.2871591
22771.0,0.80900000000000005,0.28110000000000002,0.22740990000000003
23192.0,0.82099999999999995,0.2596,0.21313159999999998
23614.0,0.83399999999999996,0.1915,0.15971099999999999
24036.0,0.84599999999999997,0.14909999999999998,0.12613859999999999
24465.0,0.85799999999999998,0.092599999999999988,0.079450799999999988
24906.0,0.871,0.53089999999999993,0.46241389999999993
25338.0,0.88300000000000001,0.51279999999999992,0.45280239999999994
25773.0,0.89500000000000002,0.44830000000000003,0.40122850000000004

