encoder,seconds,current (A),charge (C)
2102.0,0.14699999999999999,1.2029000000000001,0.17682629999999999
2266.0,0.154,0.0263,0.0040502000000000003
2446.0,0.16200000000000001,0.016399999999999998,0.0026568
2632.0,0.16900000000000001,1.0127999999999999,0.17116319999999999
2813.0,0.17699999999999999,0.87570000000000003,0.1549989
3005.0,0.185,0.85809999999999997,0.15874849999999999
3203.0,0.193,0.7387999999999999,0.14258839999999998
3409.0,0.20100000000000001,0.61309999999999998,0.1232331
3619.0,0.20899999999999999,0.5615,0.1173535
3833.0,0.217,0.47289999999999999,0.1026193
4055.0,0.22700000000000001,0.57579999999999998,0.13070660000000001
4280.0,0.23499999999999999,0.68270000000000008,0.16043450000000001
4513.0,0.24299999999999999,0.19750000000000001,0.0479925
4751.0,0.252,0.161,0.040572000000000004
4993.0,0.26000000000000001,0.9345,0.24297000000000002
5241.0,0.27000000000000002,0.055200000000000006,0.014904000000000002
5504.0,0.27900000000000003,0.81079999999999997,0.2262132
5763.0,0.28799999999999998,0.016,0.0046080000000000001
6034.0,0.29799999999999999,0.013300000000000001,0.0039633999999999997
6311.0,0.307,0.62120000000000009,0.19070840000000003
6587.0,0.317,0.57450000000000001,0.18211650000000001
6873.0,0.32700000000000001,0.063399999999999998,0.020731800000000002
7167.0,0.33600000000000002,0.19889999999999999,0.066830399999999998
7457.0,0.34599999999999997,0.32780000000000004,0.1134188
7754.0,0.35599999999999998,0.32100000000000001,0.114276
8059.0,0.36599999999999999,0.2417,0.088462199999999991
8365.0,0.376,0.1429,0.053730399999999998
8678.0,0.38600000000000001,0.096700000000000008,0.037326200000000004
9001.0,0.39600000000000002,0.64639999999999997,0.25597439999999999
9322.0,0.40699999999999997,0.66170000000000007,0.26931189999999999
9648.0,0.41699999999999998,0.64949999999999997,0.27084149999999996
9981.0,0.42799999999999999,0.012,0.0051359999999999999
10326.0,0.438,0.017000000000000001,0.0074460000000000004
10670.0,0.45000000000000001,0.46029999999999999,0.20713499999999999
11013.0,0.46000000000000002,0.42199999999999999,0.19412000000000001
11353.0,0.46999999999999997,0.22459999999999999,0.10556199999999999
11700.0,0.48099999999999998,0.2762,0.1328522
12055.0,0.49299999999999999,0.21280000000000002,0.1049104
12407.0,0.503,0.50109999999999999,0.25205329999999998
12762.0,0.51400000000000001,0.083199999999999996,0.042764799999999999
13127.0,0.52600000000000002,0.64039999999999997,0.33685039999999999
13486.0,0.53600000000000003,0.023199999999999998,0.0124352
13858.0,0.54800000000000004,0.5353,0.29334440000000001
14228.0,0.55900000000000005,0.0123,0.0068757000000000011
14609.0,0.57099999999999995,0.40600000000000003,0.231826
14979.0,0.58199999999999996,0.037600000000000001,0.021883199999999998
15362.0,0.59299999999999997,0.1376,0.081596799999999997
15741.0,0.60399999999999998,0.27829999999999999,0.1680932
16127.0,0.61599999999999999,0.34399999999999997,0.21190399999999998
16513.0,0.627,0.46700000000000003,0.29280900000000004
16897.0,0.63900000000000001,0.1045,0.066775500000000002
17284.0,0.65000000000000002,0.57389999999999997,0.37303500000000001
17673.0,0.66200000000000003,0.55870000000000009,0.36985940000000006
18066.0,0.67300000000000004,0.014199999999999999,0.0095566000000000002
18474.0,0.68500000000000005,0.0094999999999999998,0.0065075000000000003
18892.0,0.69799999999999995,0.016300000000000002,0.011377400000000001
19306.0,0.70999999999999996,0.035099999999999999,0.024920999999999999
19724.0,0.72199999999999998,0.12529999999999999,0.090466599999999994
20129.0,0.73399999999999999,0.2359,0.17315059999999999
20541.0,0.746,0.3644,0.27184239999999998
20951.0,0.75800000000000001,0.4667,0.35375859999999998
21367.0,0.77000000000000002,0.51029999999999998,0.39293099999999997
21784.0,0.78300000000000003,0.55879999999999996,0.4375404
22201.0,0.79500000000000004,0.51960000000000006,0.41308200000000006
22620.0,0.80600000000000005,0.45419999999999999,0.3660852
23037.0,0.81799999999999995,0.36180000000000001,0.2959524
23460.0,0.83099999999999996,0.37289999999999995,0.30987989999999993
23883.0,0.84299999999999997,0.33239999999999997,0.2802132
24312.0,0.85499999999999998,0.2923,0.24991649999999999
24738.0,0.86799999999999999,0.20630000000000001,0.17906840000000002
25164.0,0.88,0.15790000000000001,0.13895200000000002
25594.0,0.89200000000000002,0.4945,0.44109399999999999
26026.0,0.90400000000000003,0.59329999999999994,0.53634319999999991

