encoder,seconds,current (A),charge (C)
2029.0,0.36099999999999999,0.034500000000000003,0.0124545
2085.0,0.36699999999999999,2.2759,0.83525530000000003
2141.0,0.373,2.2639999999999998,0.84447199999999989
2198.0,0.38,0.13090000000000002,0.049742000000000008
2255.0,0.38600000000000001,0.27389999999999998,0.1057254
2314.0,0.39300000000000002,0.5333,0.20958690000000002
2373.0,0.40000000000000002,1.7221,0.68884000000000001
2434.0,0.40600000000000003,1.6687000000000001,0.6774922000000001
2494.0,0.41199999999999998,1.4407999999999999,0.59360959999999996
2557.0,0.41899999999999998,1.6560999999999999,0.69390589999999996
2619.0,0.42499999999999999,1.0891,0.46286749999999999
2684.0,0.43099999999999999,0.90979999999999994,0.39212379999999997
2749.0,0.439,2.5735999999999999,1.1298104
2815.0,0.44500000000000001,2.5914000000000001,1.153173
2882.0,0.45100000000000001,2.5963000000000003,1.1709313000000001
2948.0,0.45800000000000002,0.27939999999999998,0.1279652
3015.0,0.46400000000000002,0.14130000000000001,0.065563200000000002
3082.0,0.47099999999999997,2.2761,1.0720430999999999
3149.0,0.47799999999999998,2.1318999999999999,1.0190481999999998
3214.0,0.48399999999999999,2.3023000000000002,1.1143132
3279.0,0.49099999999999999,0.0504,0.024746399999999998
3343.0,0.497,0.07740000000000001,0.038467800000000003
3407.0,0.503,1.9624000000000001,0.98708720000000005
3470.0,0.51000000000000001,1.8665999999999998,0.95196599999999987
3533.0,0.51600000000000001,0.66720000000000002,0.3442752
3595.0,0.52300000000000002,0.9204,0.4813692
3656.0,0.53000000000000003,1.2987,0.68831100000000001
3718.0,0.53600000000000003,1.2955000000000001,0.69438800000000012
3779.0,0.54200000000000004,1.2859,0.69695780000000007
3839.0,0.54900000000000004,2.0575000000000001,1.1295675000000001
3899.0,0.55500000000000005,2.5538000000000003,1.4173590000000003
3958.0,0.56100000000000005,0.73039999999999994,0.40975440000000002
4016.0,0.56899999999999995,0.57199999999999995,0.32546799999999992
4074.0,0.57499999999999996,0.43369999999999997,0.24937749999999997
4131.0,0.58099999999999996,2.5459999999999998,1.4792259999999997
4188.0,0.58799999999999997,2.6154999999999999,1.5379139999999998
4244.0,0.59399999999999997,0.040399999999999998,0.023997599999999997
4300.0,0.59999999999999998,0.031899999999999998,0.019139999999999997
