encoder,seconds,current (A),charge (C)
2084.0,0.14499999999999999,0.028199999999999999,0.0040889999999999998
2256.0,0.153,0.055100000000000003,0.0084302999999999999
2433.0,0.16,0.1341,0.021455999999999999
2611.0,0.16900000000000001,0.59889999999999999,0.1012141
2798.0,0.17599999999999999,0.50880000000000003,0.089548799999999998
2988.0,0.184,0.41099999999999998,0.075623999999999997
3183.0,0.192,0.34420000000000001,0.066086400000000003
3383.0,0.20000000000000001,0.2611,0.052220000000000003
3591.0,0.20899999999999999,0.21290000000000001,0.044496099999999997
3806.0,0.217,0.1338,0.029034600000000001
4027.0,0.22500000000000001,0.094200000000000006,0.021195000000000002
4259.0,0.23400000000000001,0.97899999999999998,0.22908600000000001
4489.0,0.24199999999999999,0.024199999999999999,0.0058563999999999995
4729.0,0.252,0.013900000000000001,0.0035028000000000004
4975.0,0.26000000000000001,0.76960000000000006,0.20009600000000002
5225.0,0.26900000000000002,0.020199999999999999,0.0054337999999999999
5483.0,0.27800000000000002,0.62860000000000005,0.17475080000000004
5741.0,0.28699999999999998,0.071300000000000002,0.020463099999999998
6012.0,0.29699999999999999,0.20730000000000001,0.061568100000000001
6282.0,0.30599999999999999,0.3962,0.1212372
6558.0,0.316,0.44900000000000001,0.14188400000000001
6838.0,0.32500000000000001,0.61809999999999998,0.20088249999999999
7125.0,0.33500000000000002,0.16669999999999999,0.055844499999999998
7418.0,0.34499999999999997,0.1176,0.040571999999999997
7711.0,0.35399999999999998,0.065200000000000008,0.023080800000000002
8020.0,0.36399999999999999,0.0327,0.0119028
8334.0,0.375,0.014,0.0052500000000000003
8651.0,0.38600000000000001,0.0123,0.0047477999999999999
8970.0,0.39600000000000002,0.59129999999999994,0.2341548
9291.0,0.40600000000000003,0.50900000000000001,0.206654
9616.0,0.41599999999999998,0.46360000000000001,0.19285759999999999
9944.0,0.42699999999999999,0.38889999999999997,0.16606029999999999
10280.0,0.438,0.33069999999999999,0.14484659999999999
10611.0,0.44800000000000001,0.42819999999999997,0.19183359999999999
10944.0,0.45800000000000002,0.56920000000000004,0.26069360000000003
11283.0,0.46899999999999997,0.1129,0.0529501
11626.0,0.47999999999999998,0.071199999999999999,0.034175999999999998
11982.0,0.48999999999999999,0.60780000000000001,0.29782199999999998
12335.0,0.501,0.0183,0.0091683000000000008
12703.0,0.51300000000000001,0.55759999999999998,0.28604879999999999
13062.0,0.52400000000000002,0.013699999999999999,0.0071787999999999999
13434.0,0.53500000000000003,0.42680000000000001,0.22833800000000001
13800.0,0.54600000000000004,0.058700000000000002,0.032050200000000001
14179.0,0.55800000000000005,0.18440000000000001,0.10289520000000002
14553.0,0.56899999999999995,0.26000000000000001,0.14793999999999999
14923.0,0.57999999999999996,0.43010000000000004,0.24945800000000001
15299.0,0.59199999999999997,0.12859999999999999,0.076131199999999996
15679.0,0.60299999999999998,0.58589999999999998,0.35329769999999999
16065.0,0.61399999999999999,0.049700000000000001,0.030515799999999999
16462.0,0.626,0.022800000000000001,0.0142728
16864.0,0.63800000000000001,0.011699999999999999,0.0074645999999999992
17265.0,0.65000000000000002,0.012800000000000001,0.008320000000000001
17668.0,0.66200000000000003,0.019,0.012578000000000001
18077.0,0.67300000000000004,0.3705,0.24934650000000003
18474.0,0.68600000000000005,0.29699999999999999,0.20374200000000001
18877.0,0.69699999999999995,0.253,0.176341
19277.0,0.70899999999999996,0.38830000000000003,0.27530470000000001
19678.0,0.72099999999999997,0.49739999999999995,0.35862539999999993
20083.0,0.73299999999999998,0.52760000000000007,0.38673080000000004
20488.0,0.74399999999999999,0.039,0.029016
20905.0,0.75600000000000001,0.50149999999999995,0.37913399999999997
21314.0,0.76900000000000002,0.010999999999999999,0.0084589999999999995
21739.0,0.78100000000000003,0.43589999999999995,0.34043789999999996
22157.0,0.79300000000000004,0.3695,0.29301350000000004
22573.0,0.80600000000000005,0.34870000000000001,0.28105220000000003
22990.0,0.81799999999999995,0.2465,0.20163699999999998
23407.0,0.82899999999999996,0.2384,0.19763359999999999
23831.0,0.84099999999999997,0.14000000000000001,0.11774000000000001
24253.0,0.85399999999999998,0.092999999999999999,0.079421999999999993
24691.0,0.86699999999999999,0.057200000000000001,0.049592400000000002
25128.0,0.879,0.48299999999999998,0.42455699999999996
25553.0,0.89200000000000002,0.42469999999999997,0.37883239999999996
25980.0,0.90400000000000003,0.43119999999999997,0.38980480000000001

