encoder,seconds,current (A),charge (C)
2052.0,0.23799999999999999,0.69159999999999999,0.16460079999999999
2165.0,0.245,1.7119000000000002,0.41941550000000005
2280.0,0.252,0.47649999999999998,0.12007799999999999
2397.0,0.25900000000000001,1.9198,0.49722820000000001
2631.0,0.27300000000000002,0.21209999999999998,0.057903299999999998
2866.0,0.28899999999999998,0.11090000000000001,0.032050099999999998
2987.0,0.29599999999999999,1.5469999999999999,0.45791199999999993
3111.0,0.30299999999999999,0.026100000000000002,0.0079083000000000001
3364.0,0.317,1.5235000000000001,0.48294950000000003
3492.0,0.32500000000000001,0.024899999999999999,0.008092499999999999
3621.0,0.33200000000000002,1.4749000000000001,0.48966680000000007
3747.0,0.33900000000000002,0.0441,0.0149499
3873.0,0.34599999999999997,1.3362000000000001,0.46232519999999999
4000.0,0.35399999999999998,1.2450000000000001,0.44073000000000001
4253.0,0.36899999999999999,1.0648,0.39291119999999996
4380.0,0.376,0.57179999999999997,0.21499679999999999
4509.0,0.38300000000000001,0.77489999999999992,0.29678669999999996
4774.0,0.39700000000000002,1.0229999999999999,0.40613099999999996
5047.0,0.41299999999999998,1.2826,0.5297137999999999
5181.0,0.41999999999999998,0.37769999999999998,0.158634
5316.0,0.42699999999999999,0.31060000000000004,0.13262620000000003
5449.0,0.434,1.7318,0.75160119999999997
5709.0,0.44800000000000001,1.6505999999999998,0.73946879999999993
5837.0,0.45600000000000002,0.10290000000000001,0.046922400000000003
5969.0,0.46300000000000002,1.5281,0.70751030000000004
6245.0,0.47799999999999998,0.021499999999999998,0.010276999999999998
6395.0,0.48499999999999999,1.3815,0.6700275
6537.0,0.49299999999999999,1.2279,0.60535470000000002
6828.0,0.50800000000000001,1.1539000000000001,0.58618120000000007
7123.0,0.52200000000000002,0.063,0.032885999999999999
7275.0,0.53000000000000003,0.12840000000000001,0.068052000000000015
7426.0,0.53800000000000003,0.91879999999999995,0.49431439999999999
7579.0,0.54500000000000004,0.79579999999999995,0.43371100000000001
7731.0,0.55300000000000005,0.55789999999999995,0.30851869999999998
7886.0,0.56000000000000005,0.71720000000000006,0.40163200000000004
8048.0,0.56799999999999995,0.5552999999999999,0.31541039999999992
8213.0,0.57599999999999996,0.48849999999999999,0.28137599999999996
8541.0,0.59199999999999997,1.1173,0.66144159999999996
8828.0,0.60599999999999998,0.23769999999999999,0.14404619999999999
8967.0,0.61299999999999999,1.6357999999999999,1.0027454
9107.0,0.621,0.14780000000000001,0.091783800000000013
9411.0,0.63600000000000001,1.4075,0.89517000000000002
9557.0,0.64300000000000002,0.041500000000000002,0.026684500000000003
9707.0,0.65100000000000002,0.024500000000000001,0.015949500000000002
9850.0,0.65800000000000003,1.3304,0.87540320000000005
9985.0,0.66600000000000004,0.018200000000000001,0.012121200000000002
10129.0,0.67300000000000004,0.021399999999999999,0.0144022

