encoder,seconds,current (A),charge (C)
2046.0,0.31,0.85209999999999997,0.26415099999999997
2119.0,0.317,0.61080000000000001,0.19362360000000001
2192.0,0.32400000000000001,2.7983000000000002,0.90664920000000015
2267.0,0.33200000000000002,0.19590000000000002,0.065038800000000008
2342.0,0.33900000000000002,2.4568000000000003,0.83285520000000013
2416.0,0.34599999999999997,2.3645,0.81811699999999998
2491.0,0.35299999999999998,0.037999999999999999,0.013413999999999999
2567.0,0.35999999999999999,2.1219999999999999,0.76391999999999993
2643.0,0.36799999999999999,0.12379999999999999,0.045558399999999999
2720.0,0.376,2.0392999999999999,0.76677679999999993
2796.0,0.38300000000000001,1.6705000000000001,0.63980150000000002
2873.0,0.39000000000000001,1.0880999999999998,0.42435899999999993
2952.0,0.39700000000000002,1.4225000000000001,0.56473250000000008
3030.0,0.40400000000000003,1.9484999999999999,0.78719400000000006
3109.0,0.41099999999999998,0.96079999999999999,0.39488879999999998
3189.0,0.41899999999999998,0.74150000000000005,0.31068850000000003
3269.0,0.42599999999999999,2.4519000000000002,1.0445094000000001
3350.0,0.434,0.33889999999999998,0.14708259999999998
3430.0,0.441,2.4464999999999999,1.0789065
3512.0,0.44800000000000001,0.074099999999999999,0.033196799999999999
3593.0,0.45600000000000002,0.0263,0.011992800000000001
3675.0,0.46300000000000002,2.0419999999999998,0.94544600000000001
3757.0,0.46999999999999997,0.051700000000000003,0.024299000000000001
3840.0,0.47699999999999998,2.0211999999999999,0.96411239999999987
3924.0,0.48399999999999999,0.25619999999999998,0.12400079999999999
4008.0,0.49099999999999999,0.64929999999999999,0.31880629999999999
4094.0,0.5,1.5763,0.78815000000000002
4179.0,0.50700000000000001,1.357,0.68799900000000003
4265.0,0.51400000000000001,1.1162999999999998,0.5737781999999999
4352.0,0.52100000000000002,0.88879999999999992,0.4630648
4439.0,0.52800000000000002,2.1898,1.1562144000000001
4528.0,0.53500000000000003,0.51060000000000005,0.27317100000000005
4618.0,0.54300000000000004,2.2546999999999997,1.2243020999999998
4708.0,0.55000000000000004,0.1923,0.10576500000000001
4799.0,0.55700000000000005,0.068099999999999994,0.037931699999999999
4891.0,0.56499999999999995,2.1105999999999998,1.1924889999999997
4984.0,0.57199999999999995,0.027699999999999999,0.015844399999999998
5076.0,0.57899999999999996,1.7407999999999999,1.0079231999999998
5170.0,0.58699999999999997,0.080000000000000002,0.046960000000000002
5262.0,0.59399999999999997,0.2152,0.12782879999999999
5356.0,0.60099999999999998,1.5355999999999999,0.92289559999999993
5449.0,0.60799999999999998,0.89560000000000006,0.54452480000000003
5542.0,0.61499999999999999,1.2655000000000001,0.77828249999999999
5634.0,0.622,1.4244000000000001,0.88597680000000012
5728.0,0.63100000000000001,1.9932999999999998,1.2577722999999998
5821.0,0.63800000000000001,0.65049999999999997,0.41501899999999997
5915.0,0.64500000000000002,2.4126999999999996,1.5561914999999997
6009.0,0.65200000000000002,0.31619999999999998,0.2061624
6104.0,0.65900000000000003,0.18049999999999999,0.1189495
6199.0,0.66600000000000004,1.9525999999999999,1.3004316
6297.0,0.67400000000000004,0.022699999999999998,0.015299799999999999
6395.0,0.68100000000000005,2.0024999999999999,1.3637025
6494.0,0.68799999999999994,0.037899999999999996,0.026075199999999996
6596.0,0.69599999999999995,0.075299999999999992,0.052408799999999992
6697.0,0.70299999999999996,1.4533,1.0216699
6801.0,0.70999999999999996,0.50329999999999997,0.35734299999999997
6905.0,0.71799999999999997,1.2479,0.89599220000000002
7009.0,0.72499999999999998,1.1251,0.81569749999999996
7114.0,0.73199999999999998,1.4607000000000001,1.0692324
7221.0,0.73899999999999999,0.77100000000000002,0.56976899999999997
7328.0,0.746,2.0970999999999997,1.5644365999999998
7434.0,0.755,0.45289999999999997,0.34193949999999995
7541.0,0.76200000000000001,0.28549999999999998,0.21755099999999999
7648.0,0.76900000000000002,2.1015999999999999,1.6161304000000001
7754.0,0.77600000000000002,0.083299999999999999,0.064640799999999998
7859.0,0.78300000000000003,1.9902,1.5583266
7963.0,0.79000000000000004,0.025899999999999999,0.020461
8066.0,0.79800000000000004,1.8492999999999999,1.4757414
8169.0,0.80500000000000005,1.6017999999999999,1.2894490000000001
8272.0,0.81200000000000006,0.13980000000000001,0.11351760000000001
8372.0,0.81899999999999995,1.5837000000000001,1.2970503
8473.0,0.82699999999999996,0.73909999999999998,0.61123569999999994
8574.0,0.83399999999999996,1.2807999999999999,1.0681871999999999
8673.0,0.84199999999999997,0.99509999999999998,0.8378741999999999
8774.0,0.84899999999999998,1.7935000000000001,1.5226815
8875.0,0.85599999999999998,0.66389999999999993,0.56829839999999998
8975.0,0.86299999999999999,2.3099000000000003,1.9934437000000003
9076.0,0.87,0.33550000000000002,0.29188500000000001
9179.0,0.877,0.22209999999999999,0.1947817
9281.0,0.88500000000000001,1.8973,1.6791105
9384.0,0.89300000000000002,0.036899999999999995,0.032951699999999993
9486.0,0.90000000000000002,1.8857000000000002,1.6971300000000002
9589.0,0.90700000000000003,0.032299999999999995,0.029296099999999995
9691.0,0.91400000000000003,0.056000000000000001,0.051184
9793.0,0.92100000000000004,1.5794000000000001,1.4546274000000001
9895.0,0.92900000000000005,0.33450000000000002,0.31075050000000004
9998.0,0.93600000000000005,1.3375999999999999,1.2519936
10101.0,0.94299999999999995,0.9778,0.92206539999999992
10205.0,0.94999999999999996,1.2919,1.2273050000000001

