encoder,seconds,current (A),charge (C)
2043.0,0.30299999999999999,0.0252,0.0076356000000000002
2124.0,0.31,0.37580000000000002,0.116498
2204.0,0.318,0.0504,0.016027200000000002
2367.0,0.33200000000000002,0.13069999999999998,0.043392399999999998
2450.0,0.33900000000000002,0.46899999999999997,0.15899099999999999
2535.0,0.34599999999999997,0.0349,0.0120754
2708.0,0.36199999999999999,0.96360000000000001,0.3488232
2798.0,0.36899999999999999,0.0123,0.0045386999999999997
2888.0,0.376,1.1444000000000001,0.43029440000000002
3068.0,0.39000000000000001,1.1674,0.45528600000000002
3160.0,0.39700000000000002,1.1830000000000001,0.46965100000000004
3252.0,0.40500000000000003,0.0155,0.0062775000000000001
3344.0,0.41199999999999998,0.88020000000000009,0.36264240000000003
3437.0,0.41899999999999998,0.017100000000000001,0.0071649000000000001
3533.0,0.42699999999999999,0.68500000000000005,0.292495
3723.0,0.441,0.025399999999999999,0.0112014
3819.0,0.44900000000000001,0.33639999999999998,0.1510436
3915.0,0.45600000000000002,0.0574,0.0261744
4114.0,0.46999999999999997,0.1071,0.050337
4314.0,0.48399999999999999,0.030600000000000002,0.014810400000000001
4414.0,0.49299999999999999,0.71960000000000002,0.35476279999999999
4513.0,0.5,0.011900000000000001,0.0059500000000000004
4615.0,0.50700000000000001,0.0112,0.0056784000000000001
4717.0,0.51400000000000001,1.1345000000000001,0.58313300000000001
4819.0,0.52100000000000002,0.011900000000000001,0.0061999000000000004
4923.0,0.52800000000000002,1.2235999999999998,0.64606079999999988
5026.0,0.53600000000000003,0.012800000000000001,0.0068608000000000011
5235.0,0.55100000000000005,0.87839999999999996,0.4839984
5449.0,0.56499999999999995,0.65610000000000002,0.37069649999999998
5555.0,0.57199999999999995,0.021499999999999998,0.012297999999999998
5663.0,0.57999999999999996,0.024899999999999999,0.014441999999999998
5880.0,0.59399999999999997,0.058099999999999999,0.034511399999999998
6100.0,0.60799999999999998,0.26200000000000001,0.15929599999999999
6212.0,0.61699999999999999,0.44980000000000003,0.27752660000000001
6322.0,0.624,0.0258,0.016099200000000001
6433.0,0.63100000000000001,0.68529999999999991,0.43242429999999993
6657.0,0.64500000000000002,0.9728,0.62745600000000001
6771.0,0.65200000000000002,1.0325,0.67318999999999996
6885.0,0.66000000000000003,0.012699999999999999,0.0083820000000000006
7116.0,0.67400000000000004,0.0135,0.0090990000000000012
7349.0,0.68899999999999995,0.74829999999999997,0.51557869999999995
7467.0,0.69599999999999995,0.015599999999999999,0.010857599999999999
7585.0,0.70399999999999996,0.57420000000000004,0.40423680000000001
7823.0,0.71799999999999997,0.35370000000000001,0.25395659999999998
7942.0,0.72499999999999998,0.26669999999999999,0.19335749999999999
8062.0,0.73199999999999998,0.06409999999999999,0.046921199999999989
8183.0,0.73899999999999999,0.13269999999999998,0.098065299999999994
8304.0,0.748,0.27860000000000001,0.20839280000000002
8425.0,0.755,0.044600000000000001,0.033673000000000002
8667.0,0.76900000000000002,0.7349,0.56513809999999998
8790.0,0.77600000000000002,0.0096999999999999986,0.0075271999999999995
8914.0,0.78300000000000003,0.91479999999999995,0.71628839999999994
9161.0,0.79800000000000004,0.012800000000000001,0.0102144
9411.0,0.81299999999999994,0.013900000000000001,0.0113007
9536.0,0.81999999999999995,0.87320000000000009,0.71602399999999999
9661.0,0.82699999999999996,0.0149,0.0123223
9786.0,0.83499999999999996,0.6048,0.50500800000000001
9911.0,0.84199999999999997,0.52349999999999997,0.44078699999999993
10038.0,0.84899999999999998,0.019800000000000002,0.016810200000000001
10294.0,0.86299999999999999,0.0361,0.031154299999999999
10422.0,0.872,0.19590000000000002,0.17082480000000003
10549.0,0.879,0.1169,0.1027551
10805.0,0.89300000000000002,0.044400000000000002,0.039649200000000002
10932.0,0.90000000000000002,0.55820000000000003,0.50238000000000005
11062.0,0.90700000000000003,0.0114,0.010339800000000001
11321.0,0.92200000000000004,0.85829999999999995,0.79135259999999996
11451.0,0.92900000000000005,0.0112,0.010404800000000001
11583.0,0.93700000000000006,1.0121,0.94833770000000006
11715.0,0.94399999999999995,0.011599999999999999,0.010950399999999999
11981.0,0.95899999999999996,0.81040000000000001,0.77717360000000002
12249.0,0.97299999999999998,0.58429999999999993,0.56852389999999997
12383.0,0.97999999999999998,0.017500000000000002,0.017150000000000002
12518.0,0.98699999999999999,0.38639999999999997,0.38137679999999996
12787.0,1.0029999999999999,0.0373,0.037411899999999998
