encoder,seconds,current (A),charge (C)
2087.0,0.14499999999999999,0.83029999999999993,0.12039349999999999
2256.0,0.152,0.31110000000000004,0.047287200000000008
2431.0,0.161,0.22059999999999999,0.035516600000000002
2611.0,0.16800000000000001,1.0820999999999998,0.18179279999999998
2793.0,0.17599999999999999,1.1836,0.20831359999999999
2978.0,0.183,0.069900000000000004,0.0127917
3178.0,0.191,0.038100000000000002,0.0072771000000000008
3385.0,0.19900000000000001,0.97660000000000002,0.19434340000000003
3595.0,0.20799999999999999,0.85029999999999994,0.17686239999999998
3810.0,0.216,0.78289999999999993,0.16910639999999999
4032.0,0.22500000000000001,0.7107,0.15990750000000001
4259.0,0.23300000000000001,0.040100000000000004,0.0093433000000000006
4496.0,0.24199999999999999,0.57129999999999992,0.13825459999999998
4735.0,0.251,0.51700000000000002,0.12976699999999999
4981.0,0.26000000000000001,0.37660000000000005,0.097916000000000017
5232.0,0.26900000000000002,0.3236,0.087048400000000012
5486.0,0.27800000000000002,0.64239999999999997,0.1785872
5748.0,0.28599999999999998,0.19119999999999998,0.054683199999999987
6016.0,0.29699999999999999,0.82420000000000004,0.24478739999999999
6288.0,0.30599999999999999,0.87020000000000008,0.2662812
6565.0,0.315,0.0453,0.014269500000000001
6856.0,0.32500000000000001,0.021700000000000001,0.0070525000000000006
7153.0,0.33500000000000002,0.012,0.0040200000000000001
7454.0,0.34499999999999997,0.0146,0.0050369999999999998
7761.0,0.35499999999999998,0.022100000000000002,0.0078455
8073.0,0.36499999999999999,0.044600000000000001,0.016278999999999998
8392.0,0.376,0.15209999999999999,0.057189599999999993
8704.0,0.38600000000000001,0.27660000000000001,0.1067676
9022.0,0.39600000000000002,0.39069999999999999,0.1547172
9343.0,0.40600000000000003,0.2394,0.097196400000000002
9671.0,0.41699999999999998,0.14830000000000002,0.061841100000000003
10003.0,0.42799999999999999,0.094299999999999995,0.040360399999999998
10342.0,0.438,0.6915,0.30287700000000001
10676.0,0.44800000000000001,0.65270000000000006,0.29240960000000005
11016.0,0.46000000000000002,0.0111,0.0051060000000000003
11370.0,0.46999999999999997,0.012500000000000001,0.005875
11725.0,0.48099999999999998,0.46899999999999997,0.22558899999999998
12075.0,0.49199999999999999,0.031399999999999997,0.015448799999999999
12439.0,0.504,0.35270000000000001,0.1777608
12795.0,0.51400000000000001,0.24080000000000001,0.12377120000000001
13151.0,0.52500000000000002,0.24249999999999999,0.1273125
13515.0,0.53600000000000003,0.4466,0.23937760000000002
13881.0,0.54800000000000004,0.1202,0.0658696
14249.0,0.55800000000000005,0.62939999999999996,0.3512052
14621.0,0.56899999999999995,0.041000000000000002,0.023328999999999999
15008.0,0.58099999999999996,0.54059999999999997,0.31408859999999994
15390.0,0.59299999999999997,0.0114,0.0067602000000000001
15782.0,0.60399999999999998,0.0132,0.0079728000000000004
16178.0,0.61599999999999999,0.021299999999999999,0.0131208
16576.0,0.627,0.33200000000000002,0.20816400000000002
16968.0,0.64000000000000001,0.28449999999999998,0.18207999999999999
17362.0,0.65100000000000002,0.28770000000000001,0.18729270000000001
17761.0,0.66300000000000003,0.37469999999999998,0.24842610000000001
18163.0,0.67500000000000004,0.51149999999999995,0.34526249999999997
18566.0,0.68700000000000006,0.080000000000000002,0.054960000000000009
18982.0,0.69799999999999995,0.037999999999999999,0.026523999999999999
19400.0,0.70999999999999996,0.4632,0.328872
19810.0,0.72299999999999998,0.0112,0.0080975999999999999
20230.0,0.73499999999999999,0.011900000000000001,0.0087465000000000008
20655.0,0.747,0.36469999999999997,0.27243089999999998
21075.0,0.76000000000000001,0.3715,0.28233999999999998
21490.0,0.77200000000000002,0.24969999999999998,0.19276839999999998
21906.0,0.78400000000000003,0.21769999999999998,0.17067679999999999
22323.0,0.79600000000000004,0.14399999999999999,0.114624
22744.0,0.80800000000000005,0.088999999999999996,0.071912000000000004
23175.0,0.82099999999999995,0.048899999999999999,0.040146899999999999
23611.0,0.83299999999999996,0.0269,0.022407699999999999
24047.0,0.84599999999999997,0.4587,0.38806019999999997
24471.0,0.85799999999999998,0.39850000000000002,0.34191300000000002
24894.0,0.87,0.35630000000000001,0.30998100000000001
25318.0,0.88200000000000001,0.35470000000000002,0.3128454
25744.0,0.89500000000000002,0.2949,0.26393549999999999

