encoder,seconds,current (A),charge (C)
2045.0,0.29499999999999998,0.049599999999999998,0.014631999999999999
2127.0,0.30199999999999999,0.099099999999999994,0.029928199999999999
2211.0,0.31,1.7002999999999999,0.52709299999999992
2296.0,0.318,0.49819999999999998,0.1584276
2382.0,0.32500000000000001,1.4574,0.47365500000000005
2469.0,0.33200000000000002,1.1627000000000001,0.38601640000000004
2556.0,0.33900000000000002,1.3651,0.46276890000000004
2645.0,0.34599999999999997,1.0309000000000001,0.35669140000000005
2734.0,0.35299999999999998,2.0055000000000001,0.7079415
2825.0,0.36099999999999999,0.56699999999999995,0.20468699999999998
2916.0,0.36899999999999999,2.1816999999999998,0.80504729999999991
3007.0,0.376,2.2183999999999999,0.83411839999999993
3100.0,0.38300000000000001,0.1787,0.068442100000000006
3194.0,0.39000000000000001,2.1555999999999997,0.84068399999999988
3288.0,0.39700000000000002,0.025399999999999999,0.0100838
3382.0,0.40500000000000003,0.0298,0.012069000000000002
3476.0,0.41199999999999998,1.9080999999999999,0.78613719999999987
3571.0,0.41899999999999998,0.0746,0.031257399999999998
3664.0,0.42599999999999999,1.5726,0.66992759999999996
3760.0,0.434,0.3901,0.16930339999999999
3853.0,0.441,0.69289999999999996,0.30556889999999998
3949.0,0.44900000000000001,1.2821,0.57566289999999998
4045.0,0.45600000000000002,1.1672,0.53224320000000003
4140.0,0.46300000000000002,1.0121,0.46860230000000003
4236.0,0.46999999999999997,1.8985000000000001,0.89229499999999995
4331.0,0.47699999999999998,1.8980999999999999,0.90539369999999997
4425.0,0.48499999999999999,0.49460000000000004,0.23988100000000001
4519.0,0.49199999999999999,2.2519999999999998,1.1079839999999999
4611.0,0.499,0.2082,0.10389179999999999
4702.0,0.50700000000000001,2.0137,1.0209459000000001
4793.0,0.51400000000000001,0.040500000000000001,0.020817000000000002
4883.0,0.52100000000000002,0.0281,0.014640100000000001
4973.0,0.52900000000000003,1.9417,1.0271593000000001
5064.0,0.53600000000000003,0.061899999999999997,0.033178399999999997
5154.0,0.54300000000000004,1.7527999999999999,0.95177040000000002
5246.0,0.55000000000000004,0.30530000000000002,0.16791500000000001
5339.0,0.55700000000000005,0.63270000000000004,0.35241390000000006
5431.0,0.56399999999999995,1.3589,0.76641959999999998
5526.0,0.57299999999999995,1.2732999999999999,0.72960089999999989
5621.0,0.57999999999999996,1.0799000000000001,0.62634199999999995
5716.0,0.58699999999999997,0.83489999999999998,0.49008629999999997
5813.0,0.59399999999999997,2.1010999999999997,1.2480533999999999
5910.0,0.60099999999999998,0.49299999999999999,0.29629299999999997
6007.0,0.60799999999999998,2.1055999999999999,1.2802047999999999
6105.0,0.61599999999999999,0.25040000000000001,0.15424640000000001
6202.0,0.623,0.12659999999999999,0.078871799999999992
6302.0,0.63100000000000001,1.9215,1.2124664999999999
6403.0,0.63800000000000001,0.026100000000000002,0.016651800000000001
6506.0,0.64500000000000002,1.8607,1.2001515
6608.0,0.65200000000000002,0.049599999999999998,0.032339199999999999

